300000,1,3,3,1,0,0,0,0,0,0,97263,101453,108136,103895,107198,110014,5775,9171,5775,5775,5775,3927,0,0
400000,0,2,3,2,-2,-2,-2,-2,-2,-2,1924,3698,21374,76373,5378,9520,3710,21476,76791,5396,9563,25084,-12,0
200000,1,2,1,2,1,-1,3,2,-1,-1,0,1802,1802,901,901,901,1802,0,0,901,901,201,3,0
1000000,0,2,1,3,-2,-2,-2,-2,-2,-2,4237,1284,3747,17852,13354,9000,1284,3747,17930,13354,9000,5040,-12,0
200000,1,3,1,3,-1,-1,-1,0,-1,-1,5429,5429,10857,5429,5429,5429,5429,10857,0,5429,5429,809,-5,0
1000000,1,3,3,2,-2,-2,-2,-2,-2,-2,3964,3507,2100,-3019,-7477,-12610,3507,2310,0,0,0,0,-12,1
200000,0,2,3,2,0,0,0,0,0,0,108972,110820,112335,117355,71123,36669,4158,4620,6930,4620,4620,4620,0,0
200000,0,3,3,2,0,0,0,0,0,0,33802,29848,32241,38584,39390,40173,2814,2897,6930,1425,1435,1485,0,0
500000,0,2,3,2,-1,-1,-1,-1,-1,-1,2774,0,2248,0,372,2712,0,2248,0,372,2712,1381,-6,0
1000000,0,3,3,1,2,2,2,2,2,2,134597,136858,139025,135417,143929,146745,5775,5775,0,11088,5544,3696,12,0
1000000,0,3,3,2,-1,-1,2,-1,2,2,1793,3585,1793,512534,517408,473451,3585,0,512534,17325,9,23100,3,0
1000000,1,3,3,2,-2,-2,-2,-2,-2,-2,14932,-624,-1779,-1758,-6260,433245,3909,0,21,25,449390,16205,-12,0
100000,0,1,3,1,0,0,0,0,0,0,8602,13042,15726,32446,32164,39094,4620,2915,17325,642,6930,0,0,1
1500000,1,2,1,3,2,0,0,0,0,0,639766,457727,424636,429593,438826,447676,20217,18942,15477,16170,15870,16170,2,0
200000,0,2,3,2,4,3,2,2,2,2,86787,84789,85967,87129,89129,87385,0,3234,3234,3698,0,5775,15,0
100000,1,2,3,1,0,0,2,2,2,2,28820,34537,33324,38048,36750,39619,6930,0,6006,0,3465,0,8,1
400000,0,3,1,3,0,0,0,0,0,0,273989,279736,285193,154544,157611,160917,11446,11428,8820,5641,5844,5863,0,0
300000,1,3,3,1,0,0,0,0,0,0,81799,40233,60166,24692,28771,35068,23100,34165,11550,12125,22943,0,0,1
500000,1,3,3,2,0,-1,-1,-1,-1,-1,132825,1813,109476,0,1063,0,1813,110469,0,1063,0,4782,-5,0
100000,1,3,1,2,0,0,0,0,0,0,38702,41033,43553,46135,41788,45835,2982,5502,3465,1398,4620,4620,0,0
100000,1,1,1,2,-1,-1,2,0,0,0,2476,11832,10256,9356,8455,8455,10256,0,0,0,0,0,0,1
500000,0,3,1,2,-1,-1,-1,-1,0,0,4860,2305,1954,28457,44366,39349,2317,1959,28466,18540,7122,14839,-4,0
400000,1,3,1,2,-1,-1,0,0,0,0,14504,25091,13578,35357,18515,13779,25535,11947,33710,1679,12063,9702,-2,0
400000,1,2,3,2,2,0,0,0,0,0,300540,303432,314407,297385,292194,289242,11319,16182,16170,11000,11550,11550,2,0
1000000,1,2,3,2,1,-2,-2,-2,-1,-1,0,0,0,0,346500,0,0,0,0,346500,0,617,-7,0
1000000,0,3,1,3,0,0,0,0,0,0,200776,202236,206563,210476,214680,211559,7242,7588,7441,7501,7662,8212,0,0
300000,0,3,1,1,1,1,1,0,0,0,94879,100439,170848,5641,111026,111310,7161,2310,1779,110908,4056,4375,3,0
1500000,1,2,3,2,0,-1,-1,-1,-1,-2,3266,2495,224,4040,0,0,2495,224,4040,0,0,0,-6,1
1000000,0,2,3,2,0,0,0,0,0,0,636375,479043,247847,14514,13359,12204,20510,10956,3788,0,0,0,0,1
1500000,1,3,3,2,0,0,0,0,0,0,100145,110145,107251,100266,98859,102035,11550,6006,3465,3465,4620,3465,0,0
200000,1,2,3,1,0,0,0,2,0,0,117055,109212,103934,84966,70321,68459,5775,9240,0,2772,2888,3003,2,0
500000,1,2,3,1,-1,0,0,0,0,0,145063,119942,119970,109455,75944,66794,4313,5777,2936,2139,2024,6939,-1,0
1000000,1,2,1,3,-2,-1,-1,-2,-1,-1,901,25925,35170,11437,5562,19312,25925,35255,11437,5562,19312,14327,-8,0
500000,0,3,3,1,0,0,0,0,0,0,212712,203282,209131,214892,222970,232767,9240,9240,9240,11550,13860,54285,0,0
1500000,0,3,3,2,0,0,2,2,0,0,47457,59496,60467,41866,18787,9358,13479,2437,53,21,46,34879,4,0
200000,1,3,1,1,0,0,0,0,0,0,84038,118776,99549,68646,70150,67251,69300,4740,2389,2541,2513,2040,0,0
400000,1,3,1,2,0,0,0,0,0,0,48512,28658,33696,138540,117923,108752,9240,5775,127050,2576,2310,0,0,1
200000,0,3,3,1,0,0,0,0,0,0,109794,106618,66182,45412,45743,45505,3550,3878,1589,1647,1982,1525,0,0
300000,1,3,3,1,0,0,0,0,0,0,92735,95158,97475,98697,101183,98778,4620,4620,3470,4012,3465,11666,0,0
100000,1,3,3,1,-1,-1,-1,2,-1,-1,16600,8034,316,3959,40873,28267,18619,316,12010,40873,1328,0,-3,1
1500000,0,2,1,2,-1,-1,-1,-1,-1,-1,1465,333,492,4927,7129,0,333,492,4927,7129,0,2148,-6,0
100000,1,3,3,1,0,0,2,0,0,0,58006,63659,61335,63994,64976,66664,8203,0,4394,2361,2772,2772,2,0
1000000,0,1,3,2,0,0,0,0,0,0,61434,76992,84823,94084,103400,112991,20790,11550,11550,11550,11550,11550,0,0
100000,0,3,3,1,0,0,0,0,0,0,67136,66068,65842,63583,63825,0,4407,2772,5,1929,0,0,0,1
1000000,0,3,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,1
400000,1,3,1,2,0,0,0,0,0,0,12204,13675,16168,18732,19857,21841,3465,2772,4620,2310,2310,1155,0,0
200000,0,3,3,1,0,0,0,-2,-2,-2,35269,11862,0,0,0,0,3038,0,0,0,0,0,-6,1
400000,1,3,1,1,-1,-1,-1,-1,0,-1,17055,54054,114971,71446,72601,32733,54327,115560,71663,46563,32878,52710,-5,0
400000,0,2,3,2,2,3,2,0,0,0,74740,72878,71053,75685,83689,184400,0,0,5856,11550,11550,6930,7,0
200000,0,3,3,2,0,0,0,0,0,0,112187,111356,112402,109143,111437,113643,4823,4897,4043,3927,4158,4673,0,0
500000,0,3,3,1,0,0,0,0,0,0,94675,94775,97115,98965,101079,104881,4590,4620,4158,4059,5851,4689,0,0
200000,1,1,3,2,0,0,0,-1,0,0,84722,88351,92067,66292,67681,69577,5001,6408,70358,2456,3021,9972,-1,0
1000000,1,3,1,2,0,0,0,0,0,-2,114731,78309,77489,38498,0,0,3927,39270,769,0,38498,31894,-2,0
300000,0,3,1,3,0,0,0,0,0,0,288801,294426,280452,275052,281118,275209,10416,21936,9822,10476,9942,10478,0,0
500000,0,3,1,2,0,0,0,2,-1,-1,133007,116914,24340,12825,5789,21813,12128,23153,62,6038,21839,11594,0,0
1000000,0,3,1,2,0,0,0,0,0,0,545014,412049,423857,434661,228997,234574,16170,18480,18480,11550,9247,11550,0,0
200000,1,3,1,2,1,2,2,2,2,2,39231,37914,48806,47337,69482,68053,0,11550,0,23100,0,23100,11,0
400000,1,3,3,2,-2,-1,-1,-1,-1,-1,17547,2074,1964,3994,13158,0,2125,1968,4063,13183,0,0,-7,1
300000,0,3,3,2,0,0,0,0,0,0,252231,256264,251487,99808,99224,101268,11550,8810,4620,3696,3696,3696,0,0
200000,1,3,1,2,0,0,0,0,0,0,107443,110224,114749,71446,69480,67383,4560,10178,2451,2479,2416,2419,0,0
1000000,1,2,1,2,-1,3,2,0,0,0,2518,2904,2518,2518,2518,0,386,0,0,0,0,0,4,1
400000,1,3,3,1,-1,-1,-2,-2,-2,-2,1190,0,0,0,0,0,0,0,0,0,0,0,-10,1
100000,1,3,1,2,0,0,0,0,0,0,44643,46754,41118,43195,41049,111622,2918,3765,3532,2772,4620,1714,0,0
100000,0,3,3,3,1,2,2,0,0,-1,56819,62028,53400,57288,67937,55221,6930,0,6930,11550,55221,54911,4,0
1000000,0,3,3,1,0,0,0,0,0,0,52834,53844,56854,58674,60829,64419,3927,4620,3465,3465,4620,3620,0,0
500000,1,2,3,1,-1,0,0,0,0,0,197902,157990,162405,151596,149314,155920,13881,11550,11550,11550,11550,11550,-1,0
1000000,0,2,3,2,-1,-1,-1,-1,-1,-1,1155,0,1922,0,656,1070,0,1922,0,656,1070,0,-6,1
400000,1,1,1,2,0,0,0,0,0,0,275315,302469,209965,198210,198445,204701,32601,11550,6930,9240,9240,23100,0,0
1000000,0,2,1,3,-1,2,-1,0,0,-1,878,148,2190,1460,730,730,0,2772,0,0,730,730,-1,0
200000,1,3,1,3,0,0,-2,-2,-2,-2,189767,0,0,0,0,0,0,0,0,0,0,0,-8,1
200000,0,2,3,1,0,0,0,0,0,0,113014,112250,114250,115870,113754,116727,5082,5082,4366,4620,4620,4158,0,0
200000,1,3,1,3,0,0,0,0,0,0,48852,54985,57537,60139,61573,64116,6930,3465,3465,2310,3465,3465,0,0
1000000,1,3,1,2,0,0,0,0,0,0,83174,28053,39649,36547,28452,34304,11550,23853,11550,23100,11550,11550,0,0
1000000,0,1,1,3,-2,-2,-2,-2,-2,-2,2987,1141,3185,-2,628,3761,1146,3199,0,631,3779,1227,-12,0
300000,1,3,3,1,0,0,0,-2,-2,-2,13075,2657,0,0,0,0,4620,0,0,0,0,0,-6,1
200000,1,2,3,1,0,0,0,0,0,0,102790,96782,39972,38217,34158,36902,9240,9240,4620,6930,6930,6930,0,0
400000,0,3,1,2,0,0,0,0,0,0,215232,220083,224742,228154,233347,238337,10395,10395,9240,9240,9240,9240,0,0
1000000,1,1,1,3,0,0,0,0,0,-1,386625,422892,439752,427509,450609,62379,46200,36960,11550,46200,69300,23100,-1,0
100000,1,3,3,1,-2,-2,-2,-2,-2,-2,0,1802,7531,9958,3583,0,1802,7531,9958,3583,0,0,-12,1
1000000,1,2,3,2,0,0,0,0,0,0,419678,433453,439251,431268,435740,441090,20559,16632,15708,16401,16632,15015,0,0
300000,1,1,1,3,-1,2,0,0,2,2,11374,9945,11019,13442,11104,12887,0,2511,3539,0,2310,0,5,1
200000,1,1,3,1,1,2,2,0,0,0,160189,163696,158570,66826,66059,65227,7392,30,2328,2548,2541,1964,5,0
1000000,0,3,1,2,-2,-2,-2,-2,-2,-2,44571,4745,16133,0,0,0,4745,16133,0,0,0,0,-12,1
200000,0,3,3,1,0,0,0,2,2,2,116017,135456,26593,24454,47099,40122,23100,23100,0,23100,0,76230,6,0
100000,0,3,3,2,0,0,0,0,0,0,44234,46711,45766,24756,31264,35338,3216,2774,2310,6930,4620,922,0,0
1000000,0,3,3,2,2,2,2,2,0,0,378089,389422,394490,385190,389787,385209,20790,13860,12,13532,13262,12954,8,0
400000,1,3,3,1,0,0,0,0,0,0,317821,304148,265625,188207,191296,165128,14322,9808,11550,6930,6930,6468,0,0
200000,0,2,3,2,0,0,0,0,-2,-2,162910,163409,107969,0,0,0,5775,4620,0,0,0,0,-4,1
200000,1,3,3,2,0,0,-1,0,0,-1,5567,0,10381,7009,5375,13611,0,10381,141,109,13611,379,-2,0
200000,1,1,3,2,0,0,0,0,0,0,186433,179099,179007,181016,115502,115581,7697,7048,6006,4336,4082,4151,0,0
500000,1,1,3,2,1,2,2,2,2,2,120071,117847,126440,128029,129593,131986,0,11550,4620,4620,4389,5082,11,0
500000,0,3,1,3,0,0,0,0,0,2,426207,421517,416038,417295,176105,164969,18480,17353,18559,12936,0,6237,2,0
400000,1,3,3,1,0,0,0,0,0,0,234583,243118,242044,243322,248785,246773,12395,11751,8328,8995,8743,7632,0,0
500000,1,3,1,3,-2,-1,-1,-1,-1,-1,-35,4888,3451,17972,19441,0,4923,3451,17972,19441,0,3040,-7,0
300000,1,3,1,2,0,0,0,0,0,-2,8817,19739,20700,26972,2747,0,11550,2968,6930,2747,0,20402,-2,0
100000,1,3,3,1,-1,-1,2,0,-1,2,64153,70365,67741,49547,68628,67189,7244,0,0,68628,0,3641,1,0
200000,0,3,1,2,0,0,0,0,0,0,84768,106355,110626,19432,21742,0,23100,6958,2310,2310,0,0,0,1
400000,1,1,3,1,0,0,0,0,0,0,48332,45537,44779,44454,39697,84031,3772,3696,1848,4049,46200,2167,0,0
1000000,0,3,1,1,0,0,0,0,0,0,55877,58429,61601,62199,63507,65449,3465,4158,2310,2310,3003,2310,0,0
300000,0,3,1,3,0,0,-1,-1,-1,-2,140446,23319,3451,5082,0,0,4703,3474,5789,0,0,0,-5,1
500000,0,3,1,2,0,0,0,0,0,0,456211,450249,445590,269200,258919,251005,16632,18480,9471,9240,11550,16170,0,0
400000,1,3,3,1,1,2,2,2,2,0,26440,29018,27893,36600,35331,39004,3696,0,9933,0,4620,4620,9,0
100000,0,3,1,3,-1,2,2,0,0,0,7422,9951,9455,11240,15664,17713,3003,0,2310,4620,2310,0,3,1
1000000,0,2,3,2,-1,3,2,2,2,-2,400,400,3634,3234,0,0,0,3234,0,0,0,0,6,1
400000,1,3,1,3,0,0,0,0,-1,-1,285193,198147,206179,191268,38808,12398,11550,11550,9545,38808,12398,4620,-2,0
200000,1,2,3,1,-1,-1,-1,-1,-2,-2,11689,0,8974,0,0,0,0,8974,0,0,0,1987,-8,0
400000,0,3,1,2,1,2,0,0,0,0,180085,175826,183123,189499,197884,206218,0,11550,11550,11550,11550,11550,3,0
1000000,0,2,1,2,-2,-2,-2,-2,-2,-2,487,374,358,358,173,1467,374,358,358,173,1467,5396,-12,0
200000,1,2,1,2,-1,3,2,-1,0,0,11381,10841,7720,11190,8612,6034,0,0,11190,0,0,0,3,1
100000,1,3,1,2,4,3,2,0,0,2,71811,68249,60684,57671,55057,48184,0,0,4620,4620,0,2772,11,0
500000,1,2,1,3,-1,-1,-1,-1,-1,-1,24687,41629,7565,12543,15438,17995,41652,7565,12543,15872,17995,20561,-6,0
1000000,1,2,3,2,-2,-2,-2,-2,-2,-2,282,240,6087,5683,1984,6431,240,6128,5710,1984,6431,5283,-12,0
400000,0,3,3,2,0,0,-1,-1,0,0,13878,20247,45447,133652,123788,131421,18498,46558,147822,6939,13865,13172,-2,0
200000,0,3,3,2,-1,-1,0,0,2,-1,90580,106230,98817,58127,17981,28487,106246,46320,46216,16,28487,1155,-1,0
1000000,1,2,3,2,-1,0,0,0,0,0,496770,441427,450921,459900,465652,475985,16170,16632,20328,16863,17787,36960,-1,0
500000,1,2,3,1,-2,-2,-2,-2,-2,-2,231,0,0,0,0,0,0,0,0,0,0,0,-12,1
500000,1,2,3,2,-2,-2,-1,-1,-1,-1,10395,5960,411,3465,0,2583,5960,411,3465,0,2583,3075,-8,0
100000,0,3,1,2,0,0,0,0,0,-1,14761,12599,12797,10638,6653,5812,2546,2606,2310,134,5812,8207,-1,0
400000,1,2,3,1,0,0,0,0,0,0,274185,289180,304107,318554,335056,352393,23100,23100,23100,23100,23100,13860,0,0
300000,1,3,3,1,0,0,0,0,0,0,189568,193687,197639,199794,203594,207637,9240,9240,7508,7380,7415,9702,0,0
200000,0,3,1,2,0,0,0,0,0,0,164146,166315,164539,163426,157436,161273,11550,11070,6930,6974,18503,16170,0,0
1000000,1,1,3,2,0,-1,-1,-1,0,0,23100,23100,23100,285731,269907,254236,23100,23100,514553,11550,11568,11610,-3,0
300000,0,1,3,2,0,0,0,0,0,0,213024,180332,178424,203093,174142,160337,7935,10644,58073,5927,5486,10675,0,0
1000000,1,1,1,2,0,0,0,0,0,0,423051,413850,393834,365835,350392,331769,20790,20790,16170,13860,12474,11550,0,0
1000000,1,3,3,1,2,2,2,0,0,0,536022,546003,530267,440113,445770,430600,21945,0,15775,16863,16170,16170,6,0
1000000,0,3,1,2,0,0,0,0,0,0,667377,666698,566816,577341,484432,429475,27803,26526,22125,15902,15128,15061,0,0
500000,1,2,3,2,-2,-2,-2,-2,-2,-2,13915,5036,6353,0,2449,4620,5036,6353,0,2449,4620,2449,-12,0
200000,1,2,3,1,0,0,0,0,0,0,124012,35322,47803,58755,70478,83393,7602,13153,12555,12728,14093,15574,0,0
100000,0,2,1,3,0,-1,-1,-1,0,-1,46119,901,901,1802,1802,24024,901,901,1802,0,24024,0,-4,1
500000,1,2,3,2,0,0,0,0,0,0,12590,347,347,347,347,347,0,0,0,0,0,0,0,1
300000,1,1,1,2,0,0,0,0,0,0,218048,215664,212104,111388,105719,100122,8824,8743,3976,3814,3837,4960,0,0
500000,1,3,1,2,0,0,0,0,0,0,109841,118796,121672,124005,119753,122248,11550,6172,5757,4634,4779,5216,0,0
1000000,0,2,1,3,-1,-1,-1,-1,-1,-1,5244,3934,-35,71478,36108,40443,3934,0,71513,36108,40443,23213,-6,0
200000,1,1,3,3,0,0,0,2,2,0,83634,89187,99321,101622,99688,102647,6930,11698,4620,0,4620,4620,4,0
1000000,1,3,1,2,0,0,0,0,0,0,449651,425058,402559,419478,402365,355525,15107,17766,29640,13895,14807,22190,0,0
400000,1,3,3,2,0,0,0,0,0,0,297653,258480,268383,265729,203657,201866,9240,14084,9436,6946,6995,6930,0,0
300000,1,3,3,1,0,0,0,0,0,0,211453,194844,182317,113978,116168,102151,7748,6341,5408,4525,11550,6930,0,0
400000,0,3,3,3,0,0,0,0,0,-2,227923,204959,62839,62853,-46214,-69709,10187,4167,32340,25336,0,189420,-2,0
500000,1,3,3,2,0,0,0,0,0,0,54541,56944,59208,54537,56662,57969,3317,3271,4967,3465,2310,2310,0,0
1000000,1,3,1,2,-2,-2,-2,-2,-2,-2,0,737,24410,737,737,737,737,24410,737,737,737,5590,-12,0
1000000,0,2,3,2,0,0,0,0,0,0,131102,132065,129707,131841,117048,117006,6930,4851,5313,4620,4620,4620,0,0
200000,0,2,3,1,0,0,2,2,2,2,103172,110984,109277,113874,109078,114539,9471,924,6930,5,9252,14,8,0
100000,1,3,3,1,0,0,0,2,0,0,24371,26958,31113,32444,33516,39182,3003,4620,2541,2310,6237,1155,2,0
1000000,1,2,1,2,0,0,0,0,0,0,625493,609801,498235,431231,191210,248544,25595,18605,16255,4643,115930,4645,0,0
1000000,1,2,3,2,0,0,0,0,0,0,147983,131014,69388,52834,52130,50758,11550,6930,8353,6930,4620,0,0,1
300000,1,3,1,2,-2,-2,-2,-2,-2,-2,0,781,1127,316,748,1088,781,1127,316,748,1088,0,-12,1
300000,1,3,1,1,2,2,2,0,0,0,198089,202148,196784,201229,391621,208630,9240,0,9702,7588,17988,9240,6,0
1000000,1,3,3,2,-1,-1,-2,-2,-2,-2,2310,0,0,0,0,0,0,0,0,0,0,0,-10,1
200000,1,2,1,3,0,0,0,0,0,0,57849,61009,63412,44886,45823,46736,4100,4193,1605,1661,1672,1733,0,0
100000,1,1,3,3,1,2,0,0,0,0,37628,36348,41959,44220,46530,47230,0,6930,3696,3696,4158,2310,3,0
200000,0,2,1,2,0,0,0,0,0,0,117018,116722,113564,46128,45953,46851,4655,5059,1869,6958,13386,4622,0,0
500000,1,3,1,2,-1,-1,-1,-2,-2,-2,61575,6101,0,0,0,0,6101,0,0,0,0,0,-9,1
500000,0,2,3,2,0,0,0,-1,-1,-1,111462,91132,46262,34650,34553,-97,20845,2550,34650,34553,0,0,-3,1
100000,1,2,3,1,0,0,0,0,0,0,44079,44551,45361,43488,45096,50300,3052,3234,2310,2310,5967,0,0,1
400000,0,2,3,2,2,0,0,0,0,0,332400,340667,174227,161779,102358,46329,14973,7946,4726,9958,11679,2700,2,0
1000000,1,2,1,2,1,-1,-1,-1,-1,-1,-14,2751,55006,7288,-323,64666,2765,55281,7325,0,64990,19409,-4,0
400000,0,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-9,1
1000000,0,2,3,2,-2,-2,-2,-2,-2,-2,961,961,961,961,961,961,961,1922,961,961,961,961,-12,0
1000000,1,2,1,2,0,0,0,0,0,0,506347,265488,232730,171996,158475,123199,11707,11550,4620,6930,6930,2310,0,0
400000,1,1,1,2,1,-1,0,0,-2,-2,-2779,115290,108163,-5027,332233,349965,119593,5313,5027,337260,21945,0,-4,1
1000000,1,2,3,2,1,2,0,0,0,0,78736,67695,59933,51555,43049,35514,0,3188,1739,1455,2310,1155,3,0
200000,0,3,3,2,0,0,0,0,0,0,117036,117473,110561,46768,46942,47094,4481,3250,1626,1686,1839,1201,0,0
500000,1,2,3,1,0,0,0,0,0,2,209919,184571,190462,192194,178057,171959,6930,9009,7854,12936,0,6006,2,0
200000,0,2,3,1,1,-2,-1,0,0,0,0,0,37533,39513,38905,50455,0,37533,3696,778,11550,11550,-2,0
300000,1,3,3,1,0,0,0,0,0,2,35394,37577,105900,108759,125449,123100,3465,69300,4620,18480,0,11550,2,0
200000,0,1,3,2,0,0,0,0,0,0,219362,113264,115812,116121,67410,67212,9702,5082,7623,2772,2541,2541,0,0
100000,0,1,1,3,0,0,0,0,0,0,65930,66734,69416,68831,42652,28263,3470,4625,2368,2841,2407,0,0,1
200000,0,2,1,2,0,0,-2,-2,-2,-2,29222,0,0,0,0,0,0,0,0,0,0,0,-8,1
300000,0,3,3,1,0,0,2,0,0,2,24987,25382,18556,16775,22204,15586,6930,0,4620,11550,0,3802,4,0
400000,0,2,3,2,1,-1,2,0,0,-1,-178,3691,2534,1783,1033,1841,4620,0,0,0,2310,0,1,1
1500000,1,1,3,2,0,0,0,0,0,0,477629,454911,440249,287627,488105,463213,46378,48445,11654,231127,23142,23555,0,0
500000,1,3,1,2,0,0,0,0,0,0,165306,171134,172719,175158,179582,183869,9240,6953,6006,6930,6930,6930,0,0
200000,1,1,1,3,1,2,-1,3,2,0,19298,13915,268,268,23058,18810,0,268,0,23192,924,5248,7,0
200000,1,2,3,1,0,0,0,0,0,0,136907,138697,136810,138478,138847,132451,6223,6468,5313,5198,4807,4897,0,0
100000,0,3,3,1,0,0,0,0,0,0,45669,44960,48505,44971,84782,0,3384,9240,0,848,0,0,0,1
1000000,0,3,1,2,0,0,0,0,0,2,8020,9362,10402,11467,10164,9191,2451,2945,2310,462,0,524,2,0
100000,0,3,3,1,2,2,0,0,0,0,40261,38921,39702,19831,20236,27720,0,2777,2310,404,7484,0,4,1
100000,0,3,1,2,0,0,0,0,0,0,67648,67891,69993,68060,68217,69071,4204,3996,2666,2389,2800,2435,0,0
100000,0,3,3,1,3,2,2,2,2,-1,347,347,347,347,347,2657,0,0,0,0,2657,0,10,1
1500000,1,2,3,2,0,0,0,0,0,0,132908,140707,131042,128801,133774,125091,11550,16170,11550,11559,11550,11550,0,0
300000,1,3,1,2,0,0,0,0,0,0,147803,152268,156325,153135,156602,155190,6930,9240,6930,5775,6930,5775,0,0
300000,0,2,3,2,0,0,2,2,-1,-1,62747,67932,67902,66747,243,2206,6930,2310,0,2310,2310,2310,2,0
100000,1,3,1,1,2,2,2,2,2,2,55181,62291,63848,62132,64562,68480,8778,3234,0,3465,5313,2573,12,0
300000,1,3,1,2,-1,2,-1,-1,-2,-2,776,388,998,0,0,0,0,998,0,0,0,0,-5,1
200000,0,3,3,1,0,0,0,0,2,0,61069,64082,65754,71702,68900,65267,3929,3292,6930,0,2206,2176,2,0
500000,0,2,1,2,0,-1,0,0,-1,-1,44625,44045,41252,753,753,753,44045,11550,0,753,753,753,-3,0
400000,1,3,3,2,0,0,0,0,0,0,206378,184578,166740,140942,114350,106387,11550,13860,6930,4620,23100,11550,0,0
300000,0,1,1,2,0,0,0,0,0,0,91589,100734,108337,109603,110961,93518,11550,11550,3590,3684,3895,2772,0,0
1500000,1,3,3,1,0,0,0,0,0,0,542751,497710,465962,326119,301113,292035,18679,17122,10906,8903,8367,7930,0,0
300000,0,3,1,1,1,2,2,2,2,2,30568,31016,31437,33918,34652,35357,1617,1617,3003,1617,1617,0,11,1
200000,0,3,3,1,0,0,0,0,0,2,39508,42301,45082,47782,51148,53915,3465,3465,3465,4158,3927,0,2,1
100000,1,1,1,2,0,0,2,2,2,2,59961,66791,68732,66027,68697,65632,7854,3696,0,5128,0,2541,8,0
200000,1,3,3,1,0,0,-2,-2,-2,-2,159044,0,0,0,0,0,0,0,0,0,0,0,-8,1
500000,0,2,1,2,-1,-1,-1,-1,-1,0,8464,1659,6805,901,901,901,1659,6805,901,901,0,3033,-5,0
1500000,0,3,1,3,0,0,-1,-1,-1,-1,362776,190813,86690,193183,48265,62871,3816,86741,193213,48265,55528,136339,-4,0
1000000,0,2,3,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-12,1
200000,0,3,3,1,1,-2,-2,-1,-1,-2,0,0,0,2310,0,0,0,0,2310,0,0,0,-7,1
400000,0,2,3,2,-1,-1,-1,-1,-1,-1,9656,17974,2901,32710,14276,4620,17974,2948,32710,14276,4620,670,-6,0
1000000,0,2,1,2,0,0,0,0,0,0,50672,81615,70640,80815,91441,114888,32340,11550,11550,11550,23447,138600,0,0
1000000,1,2,3,3,1,-2,-2,-2,-2,-1,83479,17586,13571,9286,76523,15886,17600,13571,9286,76523,15886,0,-8,1
100000,0,1,1,2,2,0,0,0,0,0,43285,43858,46454,45239,38205,44966,3179,3465,1370,6239,9843,2174,2,0
200000,1,3,3,2,0,0,0,0,0,0,113509,114849,114199,92830,44303,37059,5198,4389,4158,1617,2310,2310,0,0
100000,0,3,3,1,4,3,3,2,0,0,12393,13239,14079,14671,15253,15835,1386,1386,1155,1155,1155,1155,12,0
1000000,1,3,1,2,0,0,0,0,0,0,340365,269076,208750,197773,188175,180007,9593,9312,7022,6990,6969,7112,0,0
500000,1,2,3,3,-1,-1,-1,-2,-2,-2,5491,511,0,0,0,0,511,0,0,0,0,0,-9,1
400000,1,2,3,2,-1,-1,-2,-1,-1,2,22268,0,0,6477,931,584,0,0,6477,931,0,7263,-4,0
500000,1,1,1,2,-1,-1,-1,-1,-1,-1,1982,3248,8485,0,347,1407,3248,8485,0,347,1407,2169,-6,0
200000,1,2,1,1,-1,2,-1,-1,-1,-1,22171,14502,20146,8291,18963,23684,139,20146,8291,18963,23684,11155,-3,0
200000,1,3,3,1,0,0,0,0,0,0,176496,177969,183700,175036,67281,20030,6422,8651,3761,1377,400,4883,0,0
500000,1,3,1,3,1,-2,-2,-2,-2,-2,-12,1682,0,0,0,0,1693,0,0,0,0,0,-9,1
500000,1,3,1,2,3,2,2,2,2,2,11550,11550,11550,11550,11550,11550,0,0,0,0,0,0,13,1
200000,0,3,3,2,0,0,0,-2,-2,-2,162806,166089,0,0,0,0,7623,0,0,0,0,901,-6,0
100000,1,2,3,1,-2,-2,-2,-2,-2,-2,4121,15710,4893,9635,3959,4622,15835,4893,9635,3959,4622,0,-12,1
300000,0,3,3,1,0,0,0,0,0,0,229173,125244,92654,95546,95394,95230,4079,4620,4620,4620,4620,4620,0,0
100000,1,2,3,1,0,0,0,0,0,0,42497,45713,49550,51723,53197,54851,4620,4620,3003,2310,2541,4620,0,0
1000000,1,3,1,2,1,2,2,2,2,2,542277,538313,529651,502758,516724,511464,23100,18480,0,36960,18480,0,11,1
1000000,0,2,1,2,-1,-1,-1,-1,-1,-1,17325,19635,17325,17325,17325,17325,19635,17325,17325,17325,17325,17325,-6,0
200000,1,3,3,1,-1,-1,0,0,0,0,8769,18279,16198,25431,37926,63973,18279,2310,20790,13860,27720,11550,-2,0
1500000,0,2,1,2,-1,-1,-1,-2,-2,-2,13973,5775,0,0,0,0,5775,0,0,0,0,0,-9,1
200000,0,1,1,2,0,0,0,0,0,0,116759,114350,107226,46154,45625,47302,6013,3745,2310,2310,2781,2310,0,0
400000,1,1,3,2,1,-1,-1,-1,-1,-2,0,9568,5221,11672,0,0,9568,5221,11672,0,0,0,-5,1
100000,0,1,3,3,1,-1,0,0,0,0,5463,21132,16780,20984,10215,4008,23118,11550,11594,2331,2310,20790,0,0
